"","KO","LocusTag","B1T24","B2T24","B3T24","B1T48","B2T48","B3T48","Level_1","Level_2","Level_3","KOID","GeneName","BacterialStrain","Locus"
"9235","K04078","Agathobacter_rectalis_02068",146,154,354,93,199,267,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04078"," groES, HSPE1; chaperonin GroES","Agathobacter_rectalis","02068"
"9236","K04079","Bacteroides_ovatus_03585",809,873,3275,930,451,641,"09150 Organismal Systems","09151 Immune system","04659 Th17 cell differentiation [PATH:ko04659]","K04079"," HSP90A, htpG; molecular chaperone HtpG","Bacteroides_ovatus","03585"
"9237","K04079","Agathobacter_rectalis_02827",686,880,1054,523,1046,1387,"09150 Organismal Systems","09151 Immune system","04659 Th17 cell differentiation [PATH:ko04659]","K04079"," HSP90A, htpG; molecular chaperone HtpG","Agathobacter_rectalis","02827"
"9238","K04079","Lachnospiraceae_bacterium_7_1_58FAA_02808",151,137,190,425,398,445,"09150 Organismal Systems","09151 Immune system","04659 Th17 cell differentiation [PATH:ko04659]","K04079"," HSP90A, htpG; molecular chaperone HtpG","Lachnospiraceae_bacterium","7_1_58FAA_02808"
"9239","K04079","Bacteroides_xylanisolvens_02565",118,227,1132,88,136,181,"09150 Organismal Systems","09151 Immune system","04659 Th17 cell differentiation [PATH:ko04659]","K04079"," HSP90A, htpG; molecular chaperone HtpG","Bacteroides_xylanisolvens","02565"
"9240","K04079","Anaerobutyricum_soehngenii_02473",24,35,11,63,138,62,"09150 Organismal Systems","09151 Immune system","04659 Th17 cell differentiation [PATH:ko04659]","K04079"," HSP90A, htpG; molecular chaperone HtpG","Anaerobutyricum_soehngenii","02473"
"9241","K04079","Coprococcus_catus_02315",233,511,146,256,86,736,"09150 Organismal Systems","09151 Immune system","04659 Th17 cell differentiation [PATH:ko04659]","K04079"," HSP90A, htpG; molecular chaperone HtpG","Coprococcus_catus","02315"
"9242","K04079","Bacteroides_xylanisolvens_04002",138,173,438,268,332,523,"09150 Organismal Systems","09151 Immune system","04659 Th17 cell differentiation [PATH:ko04659]","K04079"," HSP90A, htpG; molecular chaperone HtpG","Bacteroides_xylanisolvens","04002"
"9243","K04079","Roseburia_intestinalis_01045",44,44,31,39,35,10,"09150 Organismal Systems","09151 Immune system","04659 Th17 cell differentiation [PATH:ko04659]","K04079"," HSP90A, htpG; molecular chaperone HtpG","Roseburia_intestinalis","01045"
"9244","K04079","Agathobacter_rectalis_01419",655,969,1475,633,1246,1568,"09150 Organismal Systems","09151 Immune system","04659 Th17 cell differentiation [PATH:ko04659]","K04079"," HSP90A, htpG; molecular chaperone HtpG","Agathobacter_rectalis","01419"
"9245","K04079","Eubacterium_siraeum_01121",520,719,99,510,742,280,"09150 Organismal Systems","09151 Immune system","04659 Th17 cell differentiation [PATH:ko04659]","K04079"," HSP90A, htpG; molecular chaperone HtpG","Eubacterium_siraeum","01121"
"9246","K04079","Faecalibacterium_prausnitzii_01918",691,639,2238,1313,1035,1865,"09150 Organismal Systems","09151 Immune system","04659 Th17 cell differentiation [PATH:ko04659]","K04079"," HSP90A, htpG; molecular chaperone HtpG","Faecalibacterium_prausnitzii","01918"
"9247","K04079","Subdoligranulum_variabile_02118",101,235,706,310,298,499,"09150 Organismal Systems","09151 Immune system","04659 Th17 cell differentiation [PATH:ko04659]","K04079"," HSP90A, htpG; molecular chaperone HtpG","Subdoligranulum_variabile","02118"
"9248","K04079","Bacteroides_ovatus_04860",53,76,196,124,154,294,"09150 Organismal Systems","09151 Immune system","04659 Th17 cell differentiation [PATH:ko04659]","K04079"," HSP90A, htpG; molecular chaperone HtpG","Bacteroides_ovatus","04860"
"9249","K04083","Subdoligranulum_variabile_01603",15,14,67,66,72,220,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04083"," hslO; molecular chaperone Hsp33","Subdoligranulum_variabile","01603"
"9250","K04083","Roseburia_intestinalis_03641",67,88,81,23,43,21,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04083"," hslO; molecular chaperone Hsp33","Roseburia_intestinalis","03641"
"9251","K04083","Coprococcus_catus_02652",11,24,8,6,5,40,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04083"," hslO; molecular chaperone Hsp33","Coprococcus_catus","02652"
"9252","K04083","Lachnospiraceae_bacterium_7_1_58FAA_01295",21,31,80,201,171,178,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04083"," hslO; molecular chaperone Hsp33","Lachnospiraceae_bacterium","7_1_58FAA_01295"
"9253","K04083","Agathobacter_rectalis_01212",333,424,584,223,385,594,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04083"," hslO; molecular chaperone Hsp33","Agathobacter_rectalis","01212"
"9254","K04083","Anaerobutyricum_soehngenii_00929",10,24,3,13,45,75,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04083"," hslO; molecular chaperone Hsp33","Anaerobutyricum_soehngenii","00929"
"9255","K04083","Eubacterium_siraeum_00266",184,230,93,265,347,152,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04083"," hslO; molecular chaperone Hsp33","Eubacterium_siraeum","00266"
"9256","K04083","Faecalibacterium_prausnitzii_01614",203,215,1852,1040,729,825,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04083"," hslO; molecular chaperone Hsp33","Faecalibacterium_prausnitzii","01614"
"9257","K04084","Bacteroides_xylanisolvens_01948",147,271,804,152,321,340,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04084"," dsbD; thiol:disulfide interchange protein DsbD [EC:1.8.1.8]","Bacteroides_xylanisolvens","01948"
"9258","K04084","Bacteroides_ovatus_03500",199,319,958,370,552,746,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04084"," dsbD; thiol:disulfide interchange protein DsbD [EC:1.8.1.8]","Bacteroides_ovatus","03500"
"9259","K04084","Bacteroides_ovatus_03704",14,7,51,94,101,196,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04084"," dsbD; thiol:disulfide interchange protein DsbD [EC:1.8.1.8]","Bacteroides_ovatus","03704"
"9260","K04094","Subdoligranulum_variabile_02952",14,20,58,59,97,257,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K04094"," trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]","Subdoligranulum_variabile","02952"
"9261","K04094","Eubacterium_siraeum_00468",350,412,144,325,546,338,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K04094"," trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]","Eubacterium_siraeum","00468"
"9262","K04094","Lachnospiraceae_bacterium_7_1_58FAA_03115",69,41,139,270,306,351,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K04094"," trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]","Lachnospiraceae_bacterium","7_1_58FAA_03115"
"9263","K04094","Faecalibacterium_prausnitzii_00201",158,134,517,999,1037,1273,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K04094"," trmFO, gid; methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]","Faecalibacterium_prausnitzii","00201"
"9264","K04095","Eubacterium_siraeum_01054",187,246,35,250,348,99,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K04095"," fic; cell filamentation protein","Eubacterium_siraeum","01054"
"9265","K04095","Faecalibacterium_prausnitzii_00124",272,366,265,581,661,481,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K04095"," fic; cell filamentation protein","Faecalibacterium_prausnitzii","00124"
"9266","K04095","Roseburia_intestinalis_03685",63,60,32,7,37,6,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03036 Chromosome and associated proteins [BR:ko03036]","K04095"," fic; cell filamentation protein","Roseburia_intestinalis","03685"
"9267","K04096","Bacteroides_xylanisolvens_04382",108,87,174,232,278,409,"09190 Not Included in Pathway or Brite","09192 Unclassified: genetic information processing","99976 Replication and repair","K04096"," smf; DNA processing protein","Bacteroides_xylanisolvens","04382"
"9268","K04096","Lachnospiraceae_bacterium_7_1_58FAA_03119",30,23,87,227,207,225,"09190 Not Included in Pathway or Brite","09192 Unclassified: genetic information processing","99976 Replication and repair","K04096"," smf; DNA processing protein","Lachnospiraceae_bacterium","7_1_58FAA_03119"
"9269","K04096","Anaerobutyricum_soehngenii_01307",4,6,0,11,31,44,"09190 Not Included in Pathway or Brite","09192 Unclassified: genetic information processing","99976 Replication and repair","K04096"," smf; DNA processing protein","Anaerobutyricum_soehngenii","01307"
"9270","K04096","Bacteroides_ovatus_01129",20,21,111,55,45,55,"09190 Not Included in Pathway or Brite","09192 Unclassified: genetic information processing","99976 Replication and repair","K04096"," smf; DNA processing protein","Bacteroides_ovatus","01129"
"9271","K04096","Subdoligranulum_variabile_02954",18,16,76,83,142,338,"09190 Not Included in Pathway or Brite","09192 Unclassified: genetic information processing","99976 Replication and repair","K04096"," smf; DNA processing protein","Subdoligranulum_variabile","02954"
"9272","K04096","Agathobacter_rectalis_01643",226,250,422,321,628,886,"09190 Not Included in Pathway or Brite","09192 Unclassified: genetic information processing","99976 Replication and repair","K04096"," smf; DNA processing protein","Agathobacter_rectalis","01643"
"9273","K04096","Roseburia_intestinalis_01893",89,108,50,26,54,16,"09190 Not Included in Pathway or Brite","09192 Unclassified: genetic information processing","99976 Replication and repair","K04096"," smf; DNA processing protein","Roseburia_intestinalis","01893"
"9274","K04096","Coprococcus_catus_02565",6,5,1,13,10,17,"09190 Not Included in Pathway or Brite","09192 Unclassified: genetic information processing","99976 Replication and repair","K04096"," smf; DNA processing protein","Coprococcus_catus","02565"
"9275","K04096","Faecalibacterium_prausnitzii_00203",152,129,286,1718,1316,1228,"09190 Not Included in Pathway or Brite","09192 Unclassified: genetic information processing","99976 Replication and repair","K04096"," smf; DNA processing protein","Faecalibacterium_prausnitzii","00203"
"9276","K04096","Eubacterium_siraeum_00146",477,764,138,397,619,237,"09190 Not Included in Pathway or Brite","09192 Unclassified: genetic information processing","99976 Replication and repair","K04096"," smf; DNA processing protein","Eubacterium_siraeum","00146"
"9277","K04096","Bacteroides_ovatus_00313",9,10,46,75,65,143,"09190 Not Included in Pathway or Brite","09192 Unclassified: genetic information processing","99976 Replication and repair","K04096"," smf; DNA processing protein","Bacteroides_ovatus","00313"
"9278","K04257","Agathobacter_rectalis_02216",93,95,176,102,266,248,"09150 Organismal Systems","09157 Sensory system","04740 Olfactory transduction [PATH:ko04740]","K04257"," OLFR; olfactory receptor","Agathobacter_rectalis","02216"
"9279","K04320","Roseburia_intestinalis_01940",7,9,1,0,1,1,"09180 Brite Hierarchies","09183 Protein families: signaling and cellular processes","04030 G protein-coupled receptors [BR:ko04030]","K04320"," MCHR1; melanin-concentrating hormone receptor 1","Roseburia_intestinalis","01940"
"9280","K04377","Eubacterium_siraeum_00403",66,136,27,113,159,43,"09160 Human Diseases","09172 Infectious disease: viral","05167 Kaposi sarcoma-associated herpesvirus infection [PATH:ko05167]","K04377"," MYC; Myc proto-oncogene protein","Eubacterium_siraeum","00403"
"9281","K04477","Subdoligranulum_variabile_01685",29,32,102,137,113,226,"09190 Not Included in Pathway or Brite","09194 Poorly characterized","99996 General function prediction only","K04477"," ycdX; putative hydrolase","Subdoligranulum_variabile","01685"
"9282","K04477","Lachnospiraceae_bacterium_7_1_58FAA_04435",9,24,22,78,111,153,"09190 Not Included in Pathway or Brite","09194 Poorly characterized","99996 General function prediction only","K04477"," ycdX; putative hydrolase","Lachnospiraceae_bacterium","7_1_58FAA_04435"
"9283","K04477","Anaerobutyricum_soehngenii_00796",9,16,2,5,16,33,"09190 Not Included in Pathway or Brite","09194 Poorly characterized","99996 General function prediction only","K04477"," ycdX; putative hydrolase","Anaerobutyricum_soehngenii","00796"
"9284","K04477","Eubacterium_siraeum_01719",186,214,84,147,281,127,"09190 Not Included in Pathway or Brite","09194 Poorly characterized","99996 General function prediction only","K04477"," ycdX; putative hydrolase","Eubacterium_siraeum","01719"
"9285","K04485","Bacteroides_ovatus_03939",106,128,301,251,316,441,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03400 DNA repair and recombination proteins [BR:ko03400]","K04485"," radA, sms; DNA repair protein RadA/Sms","Bacteroides_ovatus","03939"
"9286","K04485","Lachnospiraceae_bacterium_7_1_58FAA_00313",27,23,41,192,164,149,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03400 DNA repair and recombination proteins [BR:ko03400]","K04485"," radA, sms; DNA repair protein RadA/Sms","Lachnospiraceae_bacterium","7_1_58FAA_00313"
"9287","K04485","Agathobacter_rectalis_02096",400,389,793,622,1100,1649,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03400 DNA repair and recombination proteins [BR:ko03400]","K04485"," radA, sms; DNA repair protein RadA/Sms","Agathobacter_rectalis","02096"
"9288","K04485","Subdoligranulum_variabile_01631",55,37,137,124,126,270,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03400 DNA repair and recombination proteins [BR:ko03400]","K04485"," radA, sms; DNA repair protein RadA/Sms","Subdoligranulum_variabile","01631"
"9289","K04485","Coprococcus_catus_00008",19,37,14,14,26,86,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03400 DNA repair and recombination proteins [BR:ko03400]","K04485"," radA, sms; DNA repair protein RadA/Sms","Coprococcus_catus","00008"
"9290","K04485","Faecalibacterium_prausnitzii_01194",93,132,373,505,524,516,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03400 DNA repair and recombination proteins [BR:ko03400]","K04485"," radA, sms; DNA repair protein RadA/Sms","Faecalibacterium_prausnitzii","01194"
"9291","K04485","Eubacterium_siraeum_01529",222,294,69,446,743,233,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03400 DNA repair and recombination proteins [BR:ko03400]","K04485"," radA, sms; DNA repair protein RadA/Sms","Eubacterium_siraeum","01529"
"9292","K04485","Bacteroides_xylanisolvens_03044",101,142,245,215,359,498,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03400 DNA repair and recombination proteins [BR:ko03400]","K04485"," radA, sms; DNA repair protein RadA/Sms","Bacteroides_xylanisolvens","03044"
"9293","K04485","Anaerobutyricum_soehngenii_01634",20,28,4,17,40,54,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03400 DNA repair and recombination proteins [BR:ko03400]","K04485"," radA, sms; DNA repair protein RadA/Sms","Anaerobutyricum_soehngenii","01634"
"9294","K04485","Roseburia_intestinalis_02736",175,128,129,75,96,16,"09180 Brite Hierarchies","09182 Protein families: genetic information processing","03400 DNA repair and recombination proteins [BR:ko03400]","K04485"," radA, sms; DNA repair protein RadA/Sms","Roseburia_intestinalis","02736"
